This file was gnenerated on 2021-06-23 08:50:18.831196 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id         edep
   0     38.9017
   1     60.2291
   2     73.442
   3     20.6091
   4      4.15941
   5      4.93415
   6     11.0149
   7      1.49247
   8    314.577
   9    298.82
  10    226.888
  11    200.293
  12     59.9656
  13     21.1722
  14     39.1224
  15     21.7959
  16   2327.3
  17   2176.9
  18   1974.09
  19   1313.01
  20    794.698
  21    533
  22    161.467
  23     69.1828
  24  15474.4
  25  14883.1
  26  12847.8
  27  12059
  28  10070
  29   7495.54
  30   4910.51
  31   1840.36
  32  15002.7
  33  15058.9
  34  14125.1
  35  12255.3
  36  10223.1
  37   7713.62
  38   4628.22
  39   1800.83
  40   1992.46
  41   2293.17
  42   1927.18
  43   1204.48
  44    665.041
  45    391.342
  46    151.918
  47     88.7919
  48    273.542
  49    372.417
  50    291.632
  51    241.964
  52     77.7463
  53     88.8887
  54     37.1704
  55     34.7376
  56     16.2533
  57     53.8746
  58     45.7985
  59     49.3639
  60     23.1781
  61     25.1129
  62     37.9477
  63     11.5794
