This file was gnenerated on 2021-06-11 10:00:09.010267 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0   1045.09
   1   1792.82
   2   2723.37
   3   5984.41
   4  11465.7
   5  23980.1
   6  39746.1
   7  26741.7
   8   1276.77
   9   2577.96
  10   5097.63
  11  10743.7
  12  24441.6
  13  52109.3
  14  44909.2
  15  18436.2
  16   1713.83
  17   4003.48
  18   9376.41
  19  22450.7
  20  54506.4
  21  61979.8
  22  28178.7
  23  10813.5
  24   2629.86
  25   6708.08
  26  18283.5
  27  54324.2
  28  80416.3
  29  41270.3
  30  14874
  31   5611.78
  32   3141.81
  33  11954.2
  34  41648.6
  35  92993.4
  36  55644
  37  17403.9
  38   6596.58
  39   2759.18
  40   4198.81
  41  22156.2
  42  83283.1
  43  69353.8
  44  18263.6
  45   5444.59
  46   2319.66
  47   1097.14
  48   4882.93
  49  45240.9
  50  63289
  51  16390.8
  52   3376.69
  53   1385.96
  54    857.283
  55    447.402
  56   6220.8
  57  27913
  58   9368.5
  59   1571.35
  60    656.88
  61    369.562
  62    304.258
  63    190.506
