This file was gnenerated on 2021-06-21 21:37:31.494727 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   22.7995
   1   18.9057
   2   24.1233
   3   23.9805
   4   19.573
   5   24.7562
   6   12.018
   7   42.5604
   8  200.144
   9  266.329
  10  259.411
  11  231.293
  12  183.138
  13  283.992
  14  253.033
  15  277.289
  16  412.7
  17  469.209
  18  549.491
  19  556.845
  20  471.255
  21  457.671
  22  524.323
  23  507.616
  24  457.234
  25  465.456
  26  479.045
  27  588.391
  28  660.185
  29  586.302
  30  478.111
  31  604.983
  32  459.435
  33  462.214
  34  454.567
  35  536.209
  36  516.148
  37  674.601
  38  478.425
  39  557.26
  40  452.916
  41  473.478
  42  443.493
  43  511.476
  44  559.485
  45  574.293
  46  626.773
  47  492.607
  48  207.538
  49  223.882
  50  211.395
  51  184.727
  52  252.355
  53  291.798
  54  271.82
  55  225.074
  56   16.0819
  57   25.5117
  58   27.3195
  59   21.3889
  60   18.0658
  61   15.6322
  62   26.7179
  63   61.061
