This file was gnenerated on 2021-06-22 02:10:26.323862 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0   361.672
   1   298.44
   2   301.244
   3   276.259
   4   130.678
   5    55.5123
   6    19.1535
   7    10.27
   8  3063.2
   9  2666.09
  10  2500.71
  11  1955.59
  12  1473.08
  13  1186.64
  14   781.54
  15   233.053
  16  6929.8
  17  7274.42
  18  6636.83
  19  5888
  20  4843.44
  21  3833.97
  22  2399.12
  23  1021.91
  24  7811.85
  25  8297.89
  26  7711.17
  27  7057.71
  28  5289.35
  29  3448.31
  30  1804.96
  31   781.906
  32  7700.73
  33  8241.4
  34  8084.96
  35  6795.01
  36  5700.45
  37  4121.17
  38  2403.99
  39   950.052
  40  7843.48
  41  7900.89
  42  7262.57
  43  5952.84
  44  5087.76
  45  3757.81
  46  2330.45
  47   914.349
  48  2673.66
  49  2822.47
  50  2681.7
  51  2308.1
  52  1638.18
  53  1195.75
  54   729.557
  55   274.248
  56   228.352
  57   331.25
  58   362.205
  59   344.517
  60   132.882
  61   106.74
  62    35.1093
  63    32.2913
