This file was gnenerated on 2021-06-21 21:37:06.505858 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   24.4183
   1   19.9551
   2   40.44
   3   23.1092
   4   17.3563
   5   22.8015
   6   15.7174
   7   23.6311
   8  135.726
   9  135.594
  10  148.776
  11  163.664
  12  182.794
  13  168.337
  14  165.413
  15  245.596
  16  480.887
  17  432.615
  18  567.378
  19  544.763
  20  590.968
  21  558.68
  22  465.824
  23  503.9
  24  512.902
  25  600.458
  26  643.147
  27  595.496
  28  649.442
  29  710.915
  30  634.682
  31  587.721
  32  646.52
  33  574.324
  34  693.572
  35  648.741
  36  665.351
  37  623.414
  38  558.445
  39  651.08
  40  504.46
  41  537.315
  42  506.817
  43  463.629
  44  425.595
  45  469.805
  46  496.979
  47  531.361
  48  149.269
  49  217.742
  50  174.938
  51  153.685
  52  156.64
  53  161.013
  54  192.383
  55  214.886
  56   23.0825
  57   23.7376
  58   26.4035
  59   15.9324
  60   14.5253
  61   17.9997
  62   23.418
  63  109.096
