This file was gnenerated on 2021-06-21 21:30:00.727266 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0    10.3973
   1    16.8095
   2    16.1335
   3    22.6514
   4    19.6588
   5    21.9924
   6    12.6965
   7    16.7998
   8    31.0788
   9    22.8875
  10    27.5421
  11    22.4332
  12    27.2709
  13    20.4178
  14    28.5118
  15    53.6703
  16    57.7174
  17   100.354
  18    60.5432
  19    50.5626
  20    55.2571
  21    50.0941
  22    47.3052
  23   103.058
  24  1113.3
  25  1128.1
  26  1247.45
  27  1166.73
  28  1085.05
  29  1221.32
  30  1046.28
  31  1115.24
  32  1133.24
  33  1154.04
  34  1207.67
  35  1080.34
  36  1235.96
  37  1260.36
  38  1091.34
  39  1127.87
  40    52.1477
  41    57.6081
  42    70.0328
  43    53.5035
  44    48.8759
  45    46.9406
  46    56.7319
  47    52.4348
  48    28.0016
  49    27.2402
  50    41.7622
  51    35.6843
  52    25.4344
  53    33.1443
  54    19.4547
  55    40.646
  56    14.5232
  57    16.6776
  58    13.7192
  59    15.0893
  60    17.4456
  61    16.5438
  62    10.8189
  63    56.35
