This file was gnenerated on 2021-06-21 21:36:00.508042 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   12.2698
   1   18.2392
   2   19.7931
   3   21.1647
   4   29.5911
   5   12.5254
   6   17.2473
   7  101.222
   8   32.2399
   9   37.9732
  10   70.2386
  11   47.2756
  12   49.3731
  13   71.8576
  14   27.6884
  15   79.8073
  16  520.839
  17  537.017
  18  658.432
  19  555.514
  20  585.832
  21  589.534
  22  582.318
  23  576.848
  24  634.83
  25  540.817
  26  625.486
  27  606.876
  28  629.389
  29  636.283
  30  656.923
  31  654.584
  32  560.738
  33  587.883
  34  565.113
  35  615.023
  36  651.468
  37  642.625
  38  590.951
  39  655.26
  40  494.344
  41  632.438
  42  579.552
  43  639.215
  44  592.036
  45  568.118
  46  580.883
  47  648.813
  48   54.61
  49  110.375
  50   82.3634
  51   82.3069
  52   37.854
  53   91.0325
  54   33.4405
  55   69.3934
  56   12.9614
  57   19.687
  58   11.6208
  59   17.2952
  60   23.5482
  61   18.5852
  62   31.9953
  63   79.2975
