This file was gnenerated on 2021-06-21 21:37:23.843327 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0   18.2645
   1    7.71598
   2   11.7068
   3   13.1965
   4   17.2652
   5   12.198
   6   19.776
   7   38.8167
   8   29.4438
   9   35.2831
  10   29.6837
  11   27.0523
  12   25.5573
  13   31.7099
  14   25.3845
  15   43.3915
  16  325.881
  17  359.016
  18  328.539
  19  333.482
  20  313.67
  21  315.432
  22  352.046
  23  408.641
  24  820.331
  25  941.441
  26  917.587
  27  874.85
  28  946.615
  29  987.304
  30  972.571
  31  971.837
  32  733.723
  33  858.974
  34  977.051
  35  947.33
  36  941.546
  37  978.725
  38  955.207
  39  840.975
  40  262.459
  41  299.479
  42  283.92
  43  315.752
  44  322.312
  45  391.368
  46  320.317
  47  398.537
  48   30.2072
  49   34.4372
  50   23.0137
  51   28.4761
  52   30.7832
  53   28.4651
  54   46.7384
  55  109.945
  56   10.2764
  57   16.8519
  58   19.2181
  59   16.207
  60   17.6928
  61   11.2734
  62   15.0863
  63   33.3073
