This file was gnenerated on 2021-02-06 15:28:17.118466 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0     83.3701
   1    130.045
   2     94.8125
   3    106.685
   4    157.252
   5    164.803
   6    108.317
   7    105.262
   8   2732.88
   9   2097.53
  10    804.284
  11    502.198
  12    560.231
  13    422.92
  14    337.576
  15    320.077
  16   9659.38
  17  21272.6
  18  22819.1
  19  14082.4
  20   5692.04
  21   3121.94
  22   1705.12
  23   1032.6
  24   7193.18
  25  24197.2
  26  40943.5
  27  51309.7
  28  43691.2
  29  27536.5
  30  13637.9
  31   6010.47
  32   1046.59
  33   5705.32
  34  20244.8
  35  42539.5
  36  58046
  37  61430.6
  38  52598.3
  39  33613.7
  40    511.991
  41   1011.35
  42   2526.19
  43   7882.25
  44  21580.4
  45  39808.2
  46  52709.7
  47  50186
  48    431.243
  49    467.13
  50    849.657
  51   1734.68
  52   3668.14
  53   7385.17
  54  16035.3
  55  24186.4
  56    229.532
  57    278.058
  58    394.907
  59    670.643
  60   1275.86
  61   1841.1
  62   3052.37
  63   4087.06
