This file was gnenerated on 2021-06-21 23:23:40.185180 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id         edep
   0     24.5295
   1     24.2359
   2      8.69958
   3      6.20853
   4      7.76711
   5     12.991
   6     15.8586
   7     22.062
   8    295.691
   9    421.334
  10    423.15
  11    413.519
  12    363.723
  13    167.311
  14    171.197
  15     73.2358
  16   4516.78
  17   4595.88
  18   5418.8
  19   5063.93
  20   4792.45
  21   3859.33
  22   2249.22
  23    836.449
  24  10258.2
  25  11116.5
  26  10692.5
  27   9726.25
  28   9537.03
  29   6946.92
  30   4049.48
  31   1496.6
  32   9387.83
  33   9894.79
  34  10269.4
  35  10112.3
  36   9351.6
  37   6981.19
  38   4149.06
  39   1469.24
  40   4268.49
  41   5136.89
  42   5268.3
  43   5008.47
  44   4797.26
  45   3454.64
  46   2056.19
  47    769.029
  48    337.389
  49    499.734
  50    503.737
  51    457.97
  52    393.904
  53    232.054
  54     98.6229
  55     43.8789
  56      6.67748
  57      7.28759
  58     25.6372
  59      8.01966
  60      6.99624
  61      5.02611
  62      7.75047
  63     13.806
