This file was gnenerated on 2021-06-11 10:45:56.578023 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0   3517.82
   1   4916.08
   2   5157.32
   3   5252.5
   4   5208.13
   5   4814.47
   6   1119.9
   7    347.336
   8   6919.75
   9  13227.8
  10  14963.2
  11  13940.8
  12  14390.2
  13  15015.4
  14   8838.81
  15   1978.76
  16   8170.21
  17  17080
  18  21323.7
  19  22969.6
  20  21540.6
  21  22860.2
  22  20492.1
  23   9899.88
  24   9069.14
  25  18677.8
  26  22057.6
  27  24907.1
  28  25743.6
  29  25140.9
  30  23774.2
  31  17667.4
  32   9872.71
  33  20585
  34  23654.4
  35  24531.2
  36  25326.5
  37  22928.4
  38  21880.6
  39  18511.2
  40   7590.38
  41  20652
  42  24279
  43  23804
  44  22673.8
  45  21468.5
  46  20727.2
  47  16873.3
  48   3749.56
  49  14646.2
  50  23592.7
  51  23606.3
  52  21778.6
  53  19709.5
  54  18263.2
  55  15231.2
  56   2236.35
  57   6554.59
  58  16430.6
  59  20791.3
  60  19628.1
  61  16528.9
  62  14858.1
  63  11975.7
