This file was gnenerated on 2021-06-11 09:56:00.918085 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0     96.3656
   1    131.125
   2    315.681
   3    484.255
   4    819.614
   5   1261.06
   6   2077.91
   7   3136.43
   8    255.407
   9    452.943
  10    921.47
  11   1947.48
  12   4329.35
  13  10236.2
  14  16484.5
  15  19987
  16    516.876
  17   2747.76
  18   8170.48
  19  16892.2
  20  26105.7
  21  33122.6
  22  35890.2
  23  32441
  24   3759.41
  25  11728.8
  26  20420.1
  27  27617.6
  28  32177.8
  29  35063.7
  30  35379.7
  31  29816.6
  32   4557.07
  33  12489.3
  34  19395.5
  35  25539.5
  36  29826.4
  37  31118.8
  38  28962
  39  22352.5
  40   4074.92
  41  10339.7
  42  17316.2
  43  18875.3
  44  16507.1
  45  12603
  46   7636.37
  47   3701.78
  48   2162.91
  49   4263.96
  50   4248.77
  51   1638.29
  52   1109.8
  53    884.128
  54    573.709
  55    496.254
  56    103.728
  57    129.597
  58    110.992
  59    155.664
  60    197.759
  61    137.103
  62    125.818
  63    121.622
