This file was gnenerated on 2021-06-22 01:18:37.064877 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0   155.225
   1   207.803
   2   206.447
   3   186.79
   4   105.683
   5    68.1705
   6    53.4144
   7     5.38418
   8  1427.93
   9  1609.99
  10  1429.14
  11  1338.21
  12  1072.32
  13   672.65
  14   280.641
  15   136.458
  16  6765.17
  17  6581.13
  18  6544.26
  19  5939.37
  20  5121.53
  21  3834.98
  22  2357.8
  23   745.993
  24  8845.38
  25  9395.84
  26  8823.66
  27  8092.33
  28  6540.58
  29  4497.64
  30  2671.43
  31   918.682
  32  8774.29
  33  9542.42
  34  9183.23
  35  7780.84
  36  6366.7
  37  4068.28
  38  2691.31
  39   952.034
  40  6748.58
  41  7369.18
  42  7232.49
  43  6118.45
  44  5086.33
  45  3909.96
  46  2719.82
  47   999.571
  48  1793.31
  49  1905.15
  50  1994.49
  51  1498.6
  52  1052.12
  53   591.582
  54   248.823
  55   114.655
  56   113.808
  57   178.968
  58   234.087
  59   120.349
  60    92.2764
  61    44.5749
  62    25.7783
  63    29.2746
