This file was gnenerated on 2021-06-09 10:41:32.301010 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0  10092
   1  14999.2
   2  17628.1
   3  18257.6
   4  17698.8
   5  17508.2
   6  15007.2
   7   9767.78
   8  11857.9
   9  19208.6
  10  21690.2
  11  23568.1
  12  22909.5
  13  21021.5
  14  19201.9
  15  11535.4
  16  15280.2
  17  23827.8
  18  25533.9
  19  26781.8
  20  26302.5
  21  23981.9
  22  22171.6
  23  14242
  24  15896
  25  24658.4
  26  28889.4
  27  29711
  28  28216.8
  29  27201.2
  30  25445.3
  31  15351.2
  32  15959.2
  33  25680.9
  34  29508.3
  35  29794.8
  36  28936.3
  37  29014.2
  38  26326.1
  39  15514.4
  40  14739.5
  41  22848
  42  23956.6
  43  25239.1
  44  26232.9
  45  25296
  46  23608.6
  47  13928.3
  48   9050.14
  49  15128.2
  50  15242.7
  51  15861.7
  52  15726
  53  15400.6
  54  14892.7
  55   9339.68
  56   3107.41
  57   4824.85
  58   5068
  59   5077.88
  60   5256.52
  61   4900.17
  62   5146.71
  63   3076.7
