This file was gnenerated on 2021-06-11 10:22:10.184902 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0   3043.92
   1   2239.77
   2    514.745
   3    408.09
   4    251.335
   5    214.779
   6    172.363
   7    113.696
   8   8038.12
   9  16893.7
  10  13726.5
  11   5046.21
  12   1574.08
  13    881.152
  14    509.695
  15    339.158
  16   8789.2
  17  22720.1
  18  32689
  19  29676.8
  20  16632.2
  21   6565.89
  22   2457.95
  23   1224.61
  24   6898.17
  25  22257.4
  26  36126.9
  27  44422.2
  28  42884
  29  29431.7
  30  15732.7
  31   6032.96
  32   1716.65
  33   9882.69
  34  28075.9
  35  44688.8
  36  49352.4
  37  46301.6
  38  36791
  39  22609.8
  40    961.462
  41   2308.43
  42   6831.71
  43  21704.6
  44  37926.2
  45  46508.4
  46  45612.1
  47  34871.7
  48    503.055
  49    911.173
  50   1867.56
  51   4613.89
  52  11945.2
  53  24729.1
  54  35617.1
  55  34178.6
  56    283.129
  57    468.116
  58    768.068
  59   1778.87
  60   3505.44
  61   6561.1
  62  13242.4
  63  20333.5
