This file was gnenerated on 2021-06-09 10:37:45.061295 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0     50.0892
   1     52.9304
   2     74.6513
   3    190.119
   4    287.214
   5    211.804
   6    322.303
   7    339.248
   8    167.317
   9    208.478
  10    525.811
  11    930.569
  12   1208.34
  13   1718.16
  14   2487.16
  15   2275.77
  16   2508.23
  17   6030.61
  18  10561.3
  19  13990.9
  20  16834.8
  21  19394
  22  21318.8
  23  19999.5
  24   3013.89
  25   8084.72
  26  13388.7
  27  18799.9
  28  22982.1
  29  26677.1
  30  29899.3
  31  27047.7
  32   3065.01
  33   8033.09
  34  13198.5
  35  18608.9
  36  23066.3
  37  27796
  38  29050.4
  39  27830.6
  40   2295.24
  41   5699.91
  42  10065.6
  43  13899
  44  17066.9
  45  19230.9
  46  20802
  47  19411
  48     94.4403
  49    383.572
  50    586.551
  51   1134.23
  52   1437.51
  53   1930.09
  54   2408.58
  55   2311.8
  56     45.7988
  57     64.9847
  58    111.435
  59     91.3303
  60    186.884
  61    244.831
  62    231.06
  63    281.755
