This file was gnenerated on 2021-06-23 09:23:15.875621 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0   428.979
   1   496.962
   2   370.925
   3   165.477
   4    67.7489
   5    55.8567
   6    80.8214
   7    24.1746
   8  2491.61
   9  2652.4
  10  2398.3
  11  1855.94
  12  1484.08
  13   887.747
  14   455.906
  15   175.974
  16  7810
  17  7460.4
  18  6765.58
  19  6166.26
  20  4606.17
  21  3085.29
  22  1966.78
  23   705.733
  24  8461.2
  25  8136.06
  26  7282.09
  27  6380.88
  28  5478.84
  29  4013.22
  30  2109.34
  31   821.729
  32  8220.13
  33  8495.09
  34  7578.48
  35  6464.41
  36  4778.31
  37  3478.35
  38  2117.62
  39   934.681
  40  6971.98
  41  6848.63
  42  6453.65
  43  5673.83
  44  4689.54
  45  3289.21
  46  2113.69
  47   999.599
  48  2441.56
  49  2454.36
  50  2232.88
  51  1820.87
  52  1350.54
  53  1020.63
  54   655.363
  55   209.917
  56   329.664
  57   244.397
  58   304.48
  59   170.206
  60   144.058
  61    98.098
  62    28.5913
  63    26.0096
