This file was gnenerated on 2021-06-22 01:47:36.694814 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id         edep
   0    125.29
   1    132.79
   2     88.7497
   3    144.036
   4     70.4602
   5     23.4612
   6     10.3948
   7      9.52308
   8   1238.17
   9   1340.14
  10   1142.6
  11    852.845
  12    592.812
  13    434.374
  14    106.599
  15     18.5982
  16   6586.38
  17   7066.2
  18   6246.13
  19   5451.11
  20   4285.45
  21   3121.72
  22   1786.34
  23    785.443
  24   9256.67
  25   9319.09
  26   8999.48
  27   8079.08
  28   6651
  29   4540.5
  30   2829.02
  31   1101.58
  32  10056.7
  33   9893.15
  34   9380.04
  35   7536.87
  36   6971.04
  37   4888.75
  38   2795.21
  39   1127.39
  40   6943.1
  41   7097.84
  42   6726.2
  43   5673.19
  44   4466.57
  45   3374.07
  46   1971.47
  47    714.718
  48   1226.58
  49   1169.72
  50   1065.34
  51    875.938
  52    444.523
  53    469.375
  54    179.645
  55     20.3395
  56    150.908
  57    147.09
  58     99.6132
  59    149.216
  60     57.0538
  61     23.8277
  62      7.59471
  63     32.2125
