This file was gnenerated on 2021-06-09 10:59:15.443191 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0     80.6492
   1     71.8088
   2     69.785
   3     83.3128
   4    130.284
   5    205.279
   6    181.365
   7    128.409
   8    135.142
   9    154.608
  10    248.694
  11    320.475
  12    555.142
  13    732.536
  14    861.282
  15    882.753
  16   1168.62
  17   2956.57
  18   5468.13
  19   7604.35
  20   9033.93
  21  11549.7
  22  12809.8
  23  12760.3
  24   3874.49
  25  10531
  26  18404.8
  27  27041.4
  28  33081.4
  29  38325.4
  30  39729.7
  31  36611.1
  32   4045.1
  33  10893.7
  34  19251.6
  35  26698
  36  33097.3
  37  36416.9
  38  39467.7
  39  35554.9
  40   1177.78
  41   3226.58
  42   6188.36
  43   8392.14
  44  10736.7
  45  12436.7
  46  13471.2
  47  12456.4
  48    191.517
  49    163.011
  50    267.933
  51    457.561
  52    646.179
  53    870.629
  54   1045.25
  55    836.989
  56     37.6643
  57     75.0184
  58     80.6986
  59     92.345
  60    115.678
  61    205.727
  62    263.515
  63    227.586
