This file was gnenerated on 2021-06-11 09:45:36.996382 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0   6740.51
   1   9380.04
   2  10090.2
   3   7596.92
   4   1591.55
   5    451.171
   6    332.689
   7    230.059
   8  13243
   9  25210.3
  10  30794.1
  11  29528.4
  12  13677.1
  13   3312.61
  14   1065.74
  15    481.165
  16  11468.3
  17  33565.5
  18  41442.9
  19  45535.8
  20  35948.4
  21  15761.5
  22   4818.06
  23   1686.37
  24   6373.04
  25  26888.6
  26  43789.5
  27  49206.1
  28  47554.7
  29  34596.5
  30  13925.5
  31   4872.95
  32   4025.3
  33  13633.4
  34  34321.3
  35  43345.3
  36  46315.5
  37  42885.3
  38  26658.9
  39   9595.52
  40   2241.56
  41   6282.32
  42  18150.7
  43  33974
  44  38377
  45  38229.2
  46  33271.1
  47  18879.2
  48   1473.65
  49   3427.68
  50   8263.79
  51  19592.8
  52  29805.4
  53  31785.1
  54  31757.7
  55  23095.1
  56   1118.65
  57   2277.18
  58   4066.3
  59   8817.3
  60  18341.5
  61  25060.3
  62  25462.1
  63  20597.4
