This file was gnenerated on 2021-06-21 22:08:27.242095 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0     7.99629
   1     7.89441
   2     7.48991
   3    12.277
   4    10.3595
   5     4.884
   6     4.18299
   7     5.8354
   8    15.1754
   9    19.7573
  10    45.94
  11    14.8198
  12    17.4561
  13    11.4094
  14    33.1011
  15    49.0874
  16   407.345
  17   413.628
  18   606.525
  19   756.215
  20   538.659
  21   379.895
  22   225.936
  23   123.91
  24  7968.23
  25  8910.54
  26  9354.48
  27  9284.99
  28  9213.33
  29  8199.56
  30  5673.06
  31  2357.37
  32  8229.54
  33  8914.31
  34  9024.37
  35  9069.17
  36  9877.81
  37  8717.01
  38  5980.79
  39  2311.98
  40   305.723
  41   444.394
  42   414.76
  43   513.206
  44   374.925
  45   371.312
  46   290.674
  47   232.71
  48    17.8525
  49    16.2908
  50    13.6182
  51    18.5666
  52    12.825
  53    13.4162
  54    35.8413
  55    24.5597
  56    19.3478
  57     6.55159
  58     9.75979
  59     9.70486
  60     8.19488
  61     8.11469
  62     4.86106
  63    15.6808
