This file was gnenerated on 2021-06-11 10:16:48.522621 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0    215.158
   1    328.8
   2    688.555
   3   1704.45
   4   4903.48
   5   6783.42
   6   5472.12
   7   2722.49
   8   1252.8
   9   3232.68
  10   8365.79
  11  15007
  12  17432.9
  13  15842.1
  14  10470.8
  15   4157.96
  16   7636.9
  17  16080.1
  18  23040.9
  19  24345
  20  22341.5
  21  17996
  22  11976.2
  23   4710.73
  24  17495
  25  24015.3
  26  27036.1
  27  26128.1
  28  23672.1
  29  18292.7
  30  11150.1
  31   4236.11
  32  20841.4
  33  26189
  34  26465.6
  35  25672.9
  36  24194.6
  37  18268.4
  38  11957.3
  39   4975.63
  40  20052.5
  41  24741.8
  42  26925.4
  43  26829.2
  44  24185.6
  45  19047.3
  46  10099.6
  47   2380.13
  48  20434
  49  25004.5
  50  26964.8
  51  25256.9
  52  19172.8
  53   9141.54
  54   2533.14
  55    665.754
  56  19115.5
  57  22178.6
  58  20511
  59  13298.2
  60   5213.17
  61   1834.03
  62    737.308
  63    364.282
