This file was gnenerated on 2021-06-21 21:35:01.248908 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   14.2567
   1   11.2809
   2   20.0263
   3   18.7108
   4   19.8745
   5   22.6127
   6   15.8104
   7   77.6199
   8   32.7939
   9   59.3029
  10   57.1712
  11  107.897
  12   97.8263
  13   79.604
  14   80.0566
  15   84.4076
  16  378.523
  17  446.892
  18  459.041
  19  422.07
  20  660.719
  21  541.189
  22  506.358
  23  499.162
  24  779.514
  25  787.534
  26  702.065
  27  629.086
  28  760.262
  29  717.467
  30  690.685
  31  813.719
  32  726.678
  33  699.183
  34  759.977
  35  812.867
  36  749.32
  37  793.575
  38  771.477
  39  653.662
  40  468.233
  41  515.977
  42  533.523
  43  558.756
  44  552.371
  45  619.636
  46  470.819
  47  522.289
  48   69.7182
  49   93.3972
  50   58.4259
  51   90.5987
  52   53.7007
  53   53.4601
  54   51.7835
  55  101.448
  56   14.9458
  57   14.7025
  58   20.6868
  59   19.3198
  60   16.5625
  61   19.162
  62   23.0007
  63   15.6538
