This file was gnenerated on 2021-06-22 01:27:53.083034 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0   181.23
   1   222.81
   2   343.941
   3   195.843
   4    90.5726
   5    23.0306
   6    20.3938
   7     2.03515
   8  1809.9
   9  1951.78
  10  1768.59
  11  1540.59
  12  1180.99
  13   753.052
  14   504.814
  15   174.932
  16  6516.14
  17  6980.84
  18  7035.99
  19  5567.41
  20  4648.83
  21  3897.23
  22  2254.73
  23  1034.2
  24  9109.46
  25  9500.89
  26  9665.88
  27  8364.65
  28  6604.48
  29  5035.45
  30  3328.57
  31  1308.24
  32  8926.07
  33  9695.45
  34  9856.13
  35  8640.16
  36  7009.15
  37  4959.48
  38  3361.94
  39  1354.1
  40  6168.16
  41  6524.57
  42  6202.62
  43  5567.09
  44  4513.57
  45  3307.94
  46  1896.85
  47   735.762
  48  1766.05
  49  1761.25
  50  1878.25
  51  1619.22
  52  1247.18
  53   796.193
  54   536.083
  55   150.24
  56   261.33
  57   134.474
  58   277.532
  59   182.563
  60   147.205
  61    86.1511
  62    42.1209
  63    20.4615
