This file was gnenerated on 2021-06-09 10:39:08.399555 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0     41.1971
   1    101.124
   2     93.621
   3     81.0488
   4     88.897
   5    143.829
   6    154.236
   7    171.517
   8     82.2478
   9    131.497
  10    128.511
  11    254.038
  12    312.019
  13    354.174
  14    450.453
  15    534.98
  16    225.43
  17    450.774
  18    738.882
  19   1333.83
  20   2013.35
  21   2899.59
  22   3875.18
  23   3662.12
  24   5104.12
  25  14273.7
  26  23775.7
  27  33594.7
  28  40404.9
  29  46520.2
  30  49666.2
  31  44264.9
  32   5841.21
  33  14809.5
  34  24100.9
  35  34226.9
  36  41573.4
  37  46402
  38  50490.1
  39  47308.3
  40    250.4
  41    406.991
  42    860.232
  43   1275.15
  44   2264.92
  45   2878.21
  46   3585.83
  47   3875.2
  48     81.5841
  49    167.447
  50    211.248
  51    220.531
  52    345.943
  53    484.216
  54    498.212
  55    472.852
  56     49.874
  57     59.3112
  58     72.5255
  59    116.491
  60    173.707
  61    141.963
  62    181.67
  63    146.321
