This file was gnenerated on 2021-06-21 21:49:09.799747 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0    31.4813
   1    24.6032
   2    30.2869
   3    29.6435
   4    10.9142
   5    30.9475
   6    31.8374
   7    10.6757
   8   339.762
   9   402.042
  10   494.18
  11   418.147
  12   373.345
  13   335.835
  14   288.356
  15   197.587
  16  1266.23
  17  1438.55
  18  1471.2
  19  1292.44
  20  1357.76
  21  1352.61
  22  1037.31
  23   547.133
  24  1834.62
  25  1813.05
  26  2093.06
  27  2133.32
  28  2082.66
  29  2053.1
  30  1637.45
  31   987.976
  32  1826.41
  33  1987.63
  34  2163.17
  35  2169.61
  36  2354.93
  37  2350.97
  38  1692.1
  39   894.08
  40  1220.41
  41  1341
  42  1394.2
  43  1492.22
  44  1382.07
  45  1351.35
  46   946.199
  47   560.772
  48   330.851
  49   432.3
  50   514.372
  51   421.505
  52   337.193
  53   375.626
  54   385.041
  55   272.418
  56    10.6435
  57    18.2189
  58    27.5824
  59    13.2056
  60    21.548
  61    34.1389
  62    55.9023
  63   120.84
