This file was gnenerated on 2021-06-11 09:50:26.776542 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   3896.9
   1  13375
   2  17826.1
   3  16557
   4  15655.1
   5  12647.7
   6  11570.6
   7   9646.37
   8   6735.88
   9  15977
  10  19894.5
  11  19398.6
  12  16684.6
  13  15200.7
  14  14790.3
  15  12855.3
  16   7321.92
  17  16101.8
  18  18836.5
  19  18573.4
  20  17158.8
  21  17310.7
  22  17892.5
  23  14666.1
  24   7331.23
  25  15229.6
  26  19769.6
  27  19017.9
  28  18705.1
  29  19590.9
  30  20436
  31  17742.4
  32   7533.5
  33  15220.6
  34  18917.6
  35  19410
  36  20518.8
  37  20652.6
  38  21401.3
  39  18116.6
  40   7014.13
  41  14678
  42  16474.7
  43  18381.3
  44  19260.7
  45  18349.2
  46  18848.7
  47  15649
  48   5178.11
  49  11100
  50  11765.1
  51  11934.1
  52  11640.6
  53  12543.6
  54  12186.9
  55   7395.43
  56   2259.28
  57   3926.32
  58   4354.39
  59   4177.82
  60   4315.17
  61   4612.86
  62   3895.76
  63   1065.58
