This file was gnenerated on 2021-06-23 09:21:36.416630 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0   517.157
   1   602.625
   2   636.301
   3   523.831
   4   281.448
   5   134.304
   6    81.7924
   7    23.8577
   8  2653.19
   9  2683.39
  10  2444.87
  11  2314.55
  12  1709.13
  13  1049.32
  14   619.348
  15   227.533
  16  6259.75
  17  5873.73
  18  5145.41
  19  4400.09
  20  3671.07
  21  2673.27
  22  1747.84
  23   718.097
  24  9030.63
  25  8569.81
  26  7990.12
  27  7015.7
  28  5720.16
  29  4175.18
  30  2582.29
  31  1086.6
  32  9822.9
  33  9325.59
  34  8401.9
  35  7338.63
  36  5742.57
  37  3883.32
  38  2374.34
  39  1012.05
  40  5934.44
  41  6291.15
  42  5655.88
  43  4586.02
  44  3676.19
  45  2656.81
  46  1604.45
  47   568.06
  48  2941.02
  49  2754.52
  50  2472.54
  51  2028.24
  52  1471.41
  53  1122.16
  54   606.977
  55   309.881
  56   526.079
  57   299.316
  58   386.835
  59   390.415
  60   283.256
  61   172.838
  62    42.5165
  63    29.2723
