This file was gnenerated on 2021-06-11 10:58:01.507351 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0    677.127
   1    615.688
   2    526.993
   3    416.332
   4    393.492
   5    290.025
   6    165.933
   7     78.2549
   8   6287.85
   9   7943.11
  10   8741.68
  11   9074.55
  12   8335.57
  13   6945.59
  14   4609.76
  15   1872.5
  16  18263.9
  17  19908.2
  18  20555.8
  19  17611.6
  20  14776.8
  21  10657.8
  22   6034.88
  23   2369.13
  24  19072.3
  25  20407.8
  26  19893.8
  27  17011.6
  28  13233.9
  29   9463.26
  30   5565.51
  31   2001.53
  32  20686
  33  21573.2
  34  19718.4
  35  16907.7
  36  13810.6
  37   9769.99
  38   5871.78
  39   2172.54
  40  19698.5
  41  20832.9
  42  20148.2
  43  17369.3
  44  13537.7
  45   9806.73
  46   6026.25
  47   2445.8
  48  14698.4
  49  15886.1
  50  13076.3
  51   9755.79
  52   6768.85
  53   4014.75
  54   1860.53
  55    718.561
  56   2432.26
  57   2088.7
  58   1308.97
  59    803.015
  60    383.842
  61    236.18
  62    123.947
  63     57.7246
