This file was gnenerated on 2021-06-11 09:41:31.554869 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0    430.983
   1   1202.48
   2   4668.6
   3  12073
   4  18112.7
   5  20532.3
   6  19178
   7  15200.2
   8   1449.31
   9   6541.82
  10  14171.4
  11  18723.3
  12  20932.8
  13  21898.2
  14  21066.8
  15  16368
  16   4254.96
  17   9811.2
  18  14895.7
  19  20304.7
  20  21225.1
  21  21152.4
  22  20130.3
  23  16050.6
  24   3855.23
  25  10440.4
  26  15778.9
  27  19207
  28  20926.2
  29  21081.8
  30  19197.9
  31  15797.8
  32   3847.05
  33   9572.78
  34  14683
  35  18925.3
  36  20891.8
  37  20316.7
  38  18524.8
  39  16726.9
  40   3648.63
  41   9010.99
  42  14469.1
  43  18483.3
  44  19506.6
  45  18834.3
  46  17469
  47  13498.3
  48   3549.71
  49   8779.48
  50  12772.4
  51  14847.3
  52  14513.5
  53  14105.6
  54   8623.99
  55   3384.98
  56   2618.33
  57   4924.07
  58   5154.57
  59   4858.76
  60   4647.84
  61   2160.01
  62    681.181
  63    299.477
