This file was gnenerated on 2021-06-23 09:30:21.647011 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0   529.498
   1   592.112
   2   466.757
   3   406.143
   4   183.399
   5   105.471
   6    68.8122
   7    35.8055
   8  2677.26
   9  2871.4
  10  2515.65
  11  2192.46
  12  1846.23
  13  1211.35
  14   748.086
  15   267.76
  16  6083.34
  17  6180.1
  18  6085.81
  19  4811.75
  20  3753.33
  21  2822.63
  22  1497.43
  23   614.36
  24  8710.1
  25  8918.37
  26  8097.12
  27  6454.44
  28  5106.67
  29  3810.86
  30  2555.53
  31   893.13
  32  9271.35
  33  8699.13
  34  7264.9
  35  6425.37
  36  4907.42
  37  3767.64
  38  2331.3
  39   993.277
  40  6117.44
  41  6083.58
  42  5507.59
  43  4563.09
  44  3628.23
  45  2641.02
  46  1782.61
  47   742.897
  48  2665.71
  49  2752.27
  50  2346.47
  51  1953.29
  52  1547.44
  53  1178.77
  54   653.329
  55   227.546
  56   490.413
  57   553.856
  58   571.566
  59   491.615
  60   253.253
  61   139.595
  62    47.6598
  63    17.3562
