This file was gnenerated on 2021-06-11 09:42:03.732585 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0    310.499
   1    704.142
   2   2196.24
   3   5406.22
   4   6056.82
   5   5643.84
   6   4314.45
   7   2279.17
   8   3414.4
   9   9436.21
  10  13725.9
  11  14946.7
  12  14895.4
  13  12336.2
  14   8635.54
  15   3008.63
  16  14464.8
  17  20091.6
  18  20136.3
  19  18950.1
  20  17300.3
  21  14641.7
  22   9531.42
  23   3676.71
  24  17248.1
  25  20400.8
  26  19698.6
  27  20065.8
  28  18465.6
  29  16194.2
  30  10105.4
  31   4018.91
  32  16858
  33  20463.6
  34  21146.9
  35  21753.2
  36  19912.6
  37  17269
  38  10748.4
  39   4539.63
  40  16046.5
  41  19811.9
  42  20651.9
  43  21370.2
  44  20737.1
  45  16241.4
  46   9854.33
  47   3454.39
  48  17022.4
  49  20210.3
  50  21452.6
  51  21874.8
  52  19133.6
  53  13703.1
  54   6100.19
  55   1228.12
  56  15774.6
  57  19272.2
  58  19352
  59  17359.9
  60  12313.4
  61   4750.68
  62   1442.8
  63    400.76
