This file was gnenerated on 2021-06-11 10:30:10.901947 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0    147.776
   1    204.178
   2    161.55
   3    148.125
   4    109.855
   5    143.038
   6    148.466
   7     77.1528
   8   8317.09
   9   8780.98
  10   2095.21
  11    891.502
  12    601.839
  13    427.195
  14    352.988
  15    272.528
  16  13948.7
  17  37526.9
  18  37072
  19  18461.6
  20   5569.49
  21   2581.12
  22   1290.18
  23    779.268
  24   3425.74
  25  22905.4
  26  55537.7
  27  69094
  28  46820.6
  29  20533.7
  30   7975.24
  31   3417.62
  32   1093.72
  33   3995.63
  34  17232.9
  35  47725.8
  36  76234.8
  37  69762.8
  38  40120.4
  39  16828.8
  40    776.495
  41   1519.92
  42   3271.11
  43   9872
  44  27809.2
  45  53959.5
  46  66834.9
  47  48931.5
  48    440.358
  49    880.058
  50   1773.8
  51   3018.14
  52   6433.72
  53  14609
  54  32023.3
  55  42318.3
  56    268.513
  57    425.657
  58    659.798
  59   1370.77
  60   2230.47
  61   4378.32
  62   6916.45
  63  11170.1
