This file was gnenerated on 2021-06-11 10:55:16.395003 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   3657.84
   1   4578.2
   2   5192.37
   3   5654.55
   4   5071.51
   5   4655.89
   6   4958.72
   7   3237.75
   8  10405.8
   9  15325.9
  10  16040.5
  11  16382.5
  12  16023.3
  13  14926.7
  14  15587.4
  15   9782.71
  16  14666.1
  17  23671.9
  18  24897.7
  19  24775.2
  20  25639.5
  21  25211.3
  22  24390.2
  23  14693.5
  24  15864.5
  25  25048.2
  26  29086.8
  27  29786.9
  28  30513.4
  29  28245.3
  30  26152.3
  31  16543.8
  32  14953.5
  33  25067.6
  34  28179.3
  35  30014.1
  36  28908.2
  37  27042
  38  25345.3
  39  15399.6
  40  13288.1
  41  23383.9
  42  26585.2
  43  26758.9
  44  25530.4
  45  25955.6
  46  22828.7
  47  14397
  48  11900.2
  49  18780.8
  50  21547.8
  51  21807.9
  52  20815.8
  53  20540.2
  54  18774.7
  55  12249.1
  56   9248.65
  57  14896.8
  58  16220.7
  59  17615.7
  60  18134.2
  61  16367.3
  62  14837.4
  63   9793.03
