This file was gnenerated on 2021-06-22 01:03:54.806076 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0     26.4303
   1     48.2827
   2     24.9841
   3     14.9639
   4     12.3801
   5     23.2973
   6     14.1646
   7     12.5567
   8    554.752
   9    610.532
  10    521.016
  11    339.253
  12    175.465
  13    151.236
  14     55.0311
  15     31.2732
  16   4628.19
  17   4926.98
  18   4381.34
  19   3724.41
  20   3046.59
  21   2019.23
  22   1250.92
  23    469.554
  24  12353.2
  25  13383.7
  26  12362.9
  27  10943.8
  28   8981.93
  29   6735.48
  30   4289.9
  31   1606.72
  32  12529.6
  33  13256.2
  34  12939.9
  35  11700.9
  36   9927.55
  37   7010.44
  38   4499.12
  39   1716.95
  40   4351.89
  41   4630.32
  42   4274.39
  43   3478.4
  44   3304.02
  45   2280.4
  46   1300.59
  47    399.658
  48    396.517
  49    533.428
  50    549.796
  51    537.963
  52    314.845
  53    152.603
  54    110.178
  55     48.9014
  56     28.3759
  57     71.7344
  58     44.6671
  59    116.185
  60     24.1226
  61     39.0409
  62     33.631
  63     28.1267
