This file was gnenerated on 2021-06-23 09:28:08.718587 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0   552.67
   1   725.709
   2   499.375
   3   340.823
   4   238.174
   5   214.314
   6    40.5314
   7    22.129
   8  3659.36
   9  3786.67
  10  3238.13
  11  2737.01
  12  2439.69
  13  1892.97
  14  1183.56
  15   526.008
  16  6362.06
  17  7010.14
  18  6213.65
  19  5670.59
  20  4357.84
  21  3151.25
  22  2068.72
  23   701.793
  24  6790.35
  25  6749.22
  26  6088.6
  27  5149.98
  28  4197.76
  29  3120.82
  30  2014.52
  31   817.865
  32  6566.81
  33  6873.37
  34  6224.66
  35  5397.79
  36  4341.12
  37  3170.23
  38  1862.34
  39   684.939
  40  6918.5
  41  6831.15
  42  5776.55
  43  5058.44
  44  3990.2
  45  3231.77
  46  1825.23
  47   782.619
  48  3483.98
  49  3631.71
  50  2781.93
  51  2505.47
  52  1705.82
  53  1328.58
  54   789.434
  55   297.646
  56   454.578
  57   574.556
  58   451.738
  59   217.91
  60   108.951
  61    44.8527
  62    68.1692
  63    64.0956
