This file was gnenerated on 2021-06-21 21:33:45.735512 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   18.519
   1   19.6016
   2   23.8608
   3   15.687
   4   17.0022
   5   18.2382
   6   11.0525
   7   48.0148
   8   50.4096
   9   31.8957
  10   60.2521
  11  101.267
  12   59.4575
  13   76.3148
  14   42.9827
  15  101.172
  16  537.088
  17  601.766
  18  581.785
  19  647.596
  20  590.367
  21  608.854
  22  613.983
  23  620.486
  24  587.98
  25  616.295
  26  627.985
  27  563.796
  28  669.972
  29  587.402
  30  524.477
  31  643.553
  32  578.08
  33  651.272
  34  742.738
  35  662.223
  36  655.825
  37  588.84
  38  595.456
  39  622.379
  40  541.314
  41  530.085
  42  574.844
  43  635.071
  44  767.825
  45  694.387
  46  594.267
  47  630.87
  48   40.6474
  49   44.6892
  50   38.7774
  51   80.0085
  52   62.5335
  53   63.7882
  54   43.5008
  55   94.9032
  56   16.8384
  57   12.3294
  58   21.5741
  59   15.9069
  60   19.2272
  61   19.007
  62   14.842
  63   27.4579
