This file was gnenerated on 2021-06-21 23:52:50.109438 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0    65.2947
   1    86.0566
   2    51.9245
   3    98.0957
   4   116.272
   5    37.7681
   6    60.2527
   7    48.6706
   8  1737.66
   9  1635.17
  10  2100.59
  11  1820.85
  12  1469.14
  13  1004.49
  14   509.056
  15   155.642
  16  6309.25
  17  6862.74
  18  6595.13
  19  5947.52
  20  5838.52
  21  4528.34
  22  2574.83
  23  1078.87
  24  7858.8
  25  8035.65
  26  7612.83
  27  8123.09
  28  7381
  29  5546.35
  30  3165.52
  31  1235.35
  32  8170.15
  33  8721.6
  34  8604.17
  35  8168.32
  36  7357.77
  37  5743.54
  38  3743.29
  39  1354.57
  40  5554.53
  41  6472.22
  42  7012.58
  43  6768.52
  44  5825.1
  45  4505.87
  46  2776.04
  47  1058.7
  48  1566.04
  49  1815.93
  50  1782.49
  51  1749.82
  52  1498.49
  53   969.287
  54   530.839
  55   162.374
  56   120.465
  57   127.953
  58   112.631
  59   140.054
  60    61.7052
  61    29.5121
  62    67.5274
  63    22.945
