This file was gnenerated on 2021-06-09 11:06:11.800645 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   6742.68
   1  10252.1
   2  13399.2
   3  12963.3
   4  13291.6
   5  12611.3
   6  11154.3
   7   7489.9
   8   9145.33
   9  13845.7
  10  15242
  11  15360.9
  12  15081.6
  13  15470.4
  14  14004.4
  15   9549.77
  16  11632.5
  17  16264.6
  18  18411.7
  19  18988.5
  20  18749.4
  21  18383.2
  22  16546.9
  23  11311.7
  24  12935
  25  18151.8
  26  18958.7
  27  19938.9
  28  19988.6
  29  19749.7
  30  19510
  31  13921.1
  32  13970.4
  33  18603.2
  34  21397.4
  35  20149.7
  36  20475.1
  37  21606.4
  38  20154.5
  39  14683.6
  40  11816
  41  16026.7
  42  17059.4
  43  17753.4
  44  16946.3
  45  17366.8
  46  17513.8
  47  12841.8
  48   8174.34
  49  10564.4
  50  10474.9
  51  10311.8
  52  11108.7
  53  11039.2
  54  11308
  55   9042.48
  56   3026.48
  57   3382.29
  58   3117.13
  59   3477.48
  60   3977.86
  61   4066.19
  62   3267.11
  63   2941.84
