This file was gnenerated on 2021-06-11 10:06:19.344608 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0   3581.83
   1   5819.33
   2   5800.3
   3   6319.03
   4   5850.27
   5   3041.17
   6    447.522
   7    219.014
   8   7560.38
   9  15017.5
  10  16855.2
  11  17334
  12  17726.5
  13  14849.3
  14   5064.6
  15   1129.17
  16   9554.64
  17  19838.7
  18  24645.2
  19  26467.4
  20  25657
  21  24519.4
  22  17739
  23   5493.77
  24  10361.5
  25  20828.6
  26  26148.9
  27  28951.5
  28  29670.9
  29  27719.6
  30  25022.5
  31  14687.1
  32   8766.4
  33  21795.1
  34  27156.6
  35  27435.5
  36  27888.4
  37  27458.5
  38  24279.1
  39  19962.4
  40   4769.29
  41  18712.8
  42  26687.8
  43  27724.8
  44  24875
  45  24544.8
  46  23170.9
  47  18882.8
  48   3131.54
  49  10209.3
  50  22311.8
  51  26065.6
  52  23674.7
  53  22158.2
  54  21953.9
  55  16884.2
  56   1775.02
  57   4245.57
  58  11718.7
  59  20451.6
  60  21163
  61  19646.7
  62  17528.6
  63  13358.3
