This file was gnenerated on 2021-06-21 22:04:15.975884 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0    22.8972
   1     7.39322
   2    10.6305
   3    10.7915
   4     9.07221
   5    10.5999
   6    40.8017
   7    19.2523
   8   543.977
   9   557.031
  10   650.793
  11   480.06
  12   456.845
  13   397.984
  14   282.527
  15   105.942
  16  3182.95
  17  3575.5
  18  3592.25
  19  3310.07
  20  3146.32
  21  2943.57
  22  2205.74
  23  1035.44
  24  5234.09
  25  6359.11
  26  6037.32
  27  6071.35
  28  5935.41
  29  5546.7
  30  3937.93
  31  1232.79
  32  5285.47
  33  5991.82
  34  5840.51
  35  5857.58
  36  5679.58
  37  5108.29
  38  3390.34
  39  1314.11
  40  3228.91
  41  4005.75
  42  3777.16
  43  3342.63
  44  3367.32
  45  3168.71
  46  1874.94
  47   871.746
  48   453.043
  49   386.601
  50   444.2
  51   499.547
  52   468.539
  53   331.895
  54   235.761
  55   122.075
  56     8.8139
  57     6.63217
  58    19.8156
  59     9.67711
  60     9.74997
  61    14.0562
  62    42.4569
  63    50.8521
