This file was gnenerated on 2021-06-21 21:49:30.635954 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0    12.8523
   1    13.4724
   2    11.4562
   3    12.0445
   4    15.6049
   5    14.8835
   6     9.6199
   7    47.4348
   8    15.8
   9    24.1748
  10    15.2252
  11    21.0282
  12    24.0942
  13    16.5358
  14    15.9782
  15    19.8866
  16   795.665
  17   566.031
  18   732.704
  19   807.299
  20   736.899
  21   974.181
  22   691.36
  23   332.071
  24  2712.57
  25  3082.67
  26  3106.78
  27  3546.03
  28  3494.97
  29  3145.91
  30  2531.5
  31  1220.41
  32  2651.36
  33  3167.57
  34  3600.33
  35  3383.15
  36  3398.7
  37  3362.77
  38  2226.4
  39  1177.53
  40   754.903
  41  1002.58
  42   919.707
  43   935.486
  44   755.372
  45   826.37
  46   618.118
  47   289.99
  48    16.3151
  49    18.4557
  50    42.7336
  51    37.5269
  52    39.5372
  53    46.9909
  54    32.7781
  55    31.3517
  56    10.2365
  57    18.6881
  58    27.2925
  59    12.8433
  60    16.1017
  61     8.71116
  62    10.5637
  63    37.8849
