This file was gnenerated on 2021-06-09 11:11:46.959319 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0    105.063
   1     54.6805
   2     74.9145
   3     88.5488
   4     85.3673
   5    143.496
   6    160.109
   7    144.081
   8    125.49
   9    101.269
  10    261.793
  11    322.921
  12    303.361
  13    459.621
  14    441.541
  15    458.462
  16    261.432
  17    448.958
  18   1004.96
  19   1598.7
  20   2394.89
  21   2556.03
  22   3619.73
  23   3244.99
  24   5087.16
  25  14125.6
  26  24338.1
  27  32878.3
  28  41459.3
  29  47460.9
  30  49103.5
  31  46959
  32   5023.41
  33  14364.6
  34  23650.4
  35  32111.6
  36  40185.1
  37  45757.6
  38  47137.6
  39  44140.1
  40    262.465
  41    373.78
  42    632.373
  43   1232.41
  44   2141.6
  45   2976.86
  46   3279.81
  47   3562.18
  48     93.2728
  49     91.3124
  50    180.298
  51    267.925
  52    384.606
  53    456.076
  54    520.363
  55    529.964
  56     29.704
  57     72.4106
  58     82.1893
  59     97.1317
  60    136.072
  61    140.275
  62    189.027
  63     96.5625
