This file was gnenerated on 2021-06-09 10:38:18.498719 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0     73.6426
   1    103.168
   2    137.357
   3    242.894
   4    292.372
   5    451.875
   6    425.733
   7    579.521
   8    686.464
   9   1784.2
  10   3332.18
  11   4673.37
  12   5523
  13   6786.36
  14   7377.74
  15   6862.61
  16   2312.52
  17   5974.62
  18  10516.3
  19  15366.7
  20  18793.6
  21  20618.9
  22  21910.6
  23  20527.9
  24   2472.67
  25   6101.32
  26  10693.3
  27  15133.6
  28  18419.7
  29  22400.4
  30  24151.5
  31  22540.7
  32   2436.33
  33   6617.59
  34  11109.4
  35  15767.2
  36  18450.4
  37  21481.9
  38  23628.3
  39  22050.3
  40   2079.17
  41   5979.11
  42  10397.5
  43  14213.6
  44  18228.9
  45  20324.3
  46  21842.5
  47  20678.8
  48    637.915
  49   1722.33
  50   3145.05
  51   4325.56
  52   5912.13
  53   6585.9
  54   7147.73
  55   7252.63
  56     73.0461
  57     94.7255
  58    166.993
  59    268.996
  60    334.786
  61    362.081
  62    592.093
  63    664.621
