This file was gnenerated on 2021-02-06 14:55:44.739094 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   3148.79
   1   4382.19
   2   4423.48
   3   4256.39
   4   4461.12
   5   4382.02
   6   4206.08
   7   2339.88
   8   8384.51
   9  12762.3
  10  12628.2
  11  12735.4
  12  12778.6
  13  12756.1
  14  12250.5
  15   8829.6
  16  11180.1
  17  17892.7
  18  18604.7
  19  19983.9
  20  20405.5
  21  20164.1
  22  19438.5
  23  15476.3
  24  11963.4
  25  18818.1
  26  21987.6
  27  23102.7
  28  24071.4
  29  23343.7
  30  22387
  31  18271.2
  32  12666.3
  33  18764.9
  34  21525.4
  35  22419.5
  36  23634.9
  37  23060.2
  38  22656.4
  39  17850.8
  40  13314.5
  41  17762.7
  42  19004.9
  43  20071.8
  44  22275
  45  21151.1
  46  19555.2
  47  15575.7
  48  12743.4
  49  17769.5
  50  16998.6
  51  17841
  52  17137.4
  53  17736.2
  54  16490.6
  55  13539.9
  56   9893.29
  57  16290.1
  58  14779.5
  59  14897.6
  60  14263.9
  61  14299.8
  62  12818
  63  10282.5
