This file was gnenerated on 2021-06-22 01:39:57.957910 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id         edep
   0     42.74
   1     39.5962
   2     12.0664
   3     23.8487
   4     19.811
   5      6.62584
   6     17.4173
   7     17.2726
   8    330.376
   9    268.32
  10    224.07
  11    141.563
  12    143.34
  13     56.8432
  14     30.0359
  15      7.28458
  16   2776.93
  17   2802.73
  18   2317.2
  19   1706.65
  20   1275.77
  21    686.479
  22    270.438
  23    107.863
  24  14871.6
  25  15172.3
  26  14074.2
  27  12458.7
  28  10326.9
  29   7551.66
  30   4714.73
  31   1782.9
  32  15563
  33  15088.2
  34  14156.5
  35  13008.4
  36  10876.6
  37   7891.47
  38   5010.62
  39   1866.51
  40   3045.14
  41   2804.46
  42   2519.13
  43   2129.49
  44   1158.16
  45    666.381
  46    339.373
  47     79.2703
  48    347.291
  49    350.013
  50    229.857
  51    259.408
  52    118.368
  53     79.4073
  54     46.095
  55     12.3622
  56     38.0815
  57     27.1915
  58     43.5054
  59      5.87556
  60      3.41851
  61      8.93985
  62      6.22297
  63      3.16088
