This file was gnenerated on 2021-06-21 21:35:44.778897 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   12.7325
   1   17.5718
   2   15.0762
   3   20.4308
   4   16.2833
   5   15.741
   6   17.9856
   7   24.7218
   8   63.7769
   9   71.7106
  10   90.9648
  11  102.377
  12   82.2721
  13   96.8238
  14  101.448
  15  102.041
  16  433.979
  17  511.468
  18  511.209
  19  462.21
  20  493.211
  21  440.091
  22  502.555
  23  510.242
  24  675.342
  25  694.948
  26  666.895
  27  707.371
  28  874.24
  29  819.022
  30  730.296
  31  842.53
  32  568.879
  33  733.419
  34  657.137
  35  728.306
  36  754.973
  37  697.541
  38  665.159
  39  777.376
  40  429.717
  41  477.357
  42  363.47
  43  426.351
  44  545.947
  45  495.463
  46  524.124
  47  525.719
  48   61.2011
  49  103.96
  50  107.346
  51  110.598
  52   86.1105
  53   94.9068
  54  101.533
  55  113.381
  56   14.9178
  57   15.1586
  58   21.5313
  59   23.9403
  60   10.147
  61   19.2047
  62   39.4226
  63   63.1356
