This file was gnenerated on 2021-06-11 09:59:28.054875 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0    153.751
   1    320.692
   2    818.519
   3   1992.11
   4   4423.02
   5   7932.08
   6  12494.5
   7  13500.2
   8    450.471
   9   2452.62
  10   6586.43
  11  12174.1
  12  17320
  13  19297.8
  14  20493.7
  15  17934
  16   2795.14
  17   7682.65
  18  11586.3
  19  15869.2
  20  19141.9
  21  21734.2
  22  22514.3
  23  20448.3
  24   2759.76
  25   7261.96
  26  11588.4
  27  16455.7
  28  19687.3
  29  21463.7
  30  21236
  31  19017.8
  32   2675.48
  33   6749.66
  34  11043.3
  35  15598.8
  36  18275.9
  37  21046.2
  38  20998.7
  39  18711.5
  40   2842.43
  41   7407.9
  42  11487.5
  43  15253.6
  44  18226.2
  45  20636.5
  46  19350.7
  47  15185.3
  48   2738.64
  49   7093.1
  50  11180.4
  51  13598.2
  52  13475.7
  53  10126.5
  54   6688.51
  55   3282.33
  56   2019.54
  57   3529.74
  58   3053.89
  59   1815.46
  60   1046.54
  61    701.343
  62    595.484
  63    451.948
