This file was gnenerated on 2021-06-11 09:29:35.012768 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   3231.76
   1   4728.53
   2   4504.99
   3   5035.75
   4   5047.13
   5   4726.98
   6   5397.55
   7   3644.25
   8   8779.31
   9  14882.8
  10  15393.8
  11  15508.4
  12  15230
  13  15039.1
  14  15082.8
  15   9328.22
  16  13882.4
  17  22385.4
  18  23914.9
  19  24148.1
  20  25054.4
  21  25344.8
  22  23510.8
  23  14484.7
  24  16507.7
  25  26748.6
  26  27728.5
  27  30029.7
  28  29632.9
  29  30354.8
  30  27224.8
  31  15544.2
  32  15819.4
  33  25666.5
  34  27649.2
  35  29044
  36  30013.3
  37  29513.2
  38  25878.2
  39  15381.6
  40  14753
  41  23172.9
  42  24763.4
  43  26157.5
  44  26350.7
  45  26398.5
  46  23080.1
  47  13877.4
  48  12576.2
  49  19428.1
  50  21323.4
  51  23562
  52  23218
  53  22927.7
  54  20426.3
  55  12501.7
  56   9928.54
  57  15786.4
  58  18114.2
  59  19299.7
  60  19196.8
  61  17668.7
  62  14982.2
  63   9907.56
