This file was gnenerated on 2021-06-21 21:36:51.173540 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   16.9313
   1   18.0251
   2   17.7648
   3   17.9242
   4   21.1866
   5   20.2912
   6   29.0889
   7   32.1389
   8   83.5257
   9   92.6415
  10   87.296
  11  116.391
  12   71.2562
  13   47.7566
  14   75.7505
  15  117.222
  16  282.67
  17  360.79
  18  480.715
  19  435.937
  20  497.775
  21  423.138
  22  393.32
  23  402.979
  24  670.98
  25  715.398
  26  832.619
  27  902.988
  28  928.16
  29  876.084
  30  756.04
  31  795.084
  32  625.054
  33  756.443
  34  849.775
  35  773.636
  36  758.944
  37  834.129
  38  913.233
  39  857.313
  40  300.018
  41  363.461
  42  445.874
  43  402.611
  44  378.846
  45  377.974
  46  313.077
  47  466.155
  48   81.2516
  49   72.2888
  50  100.6
  51   84.0122
  52   89.054
  53   75.9461
  54   56.961
  55  123.834
  56   18.2125
  57   27.8815
  58   17.501
  59   18.8957
  60   25.8582
  61   15.2248
  62   13.2435
  63   34.502
