This file was gnenerated on 2021-06-21 21:33:48.587666 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   16.4787
   1   12.4104
   2   19.3414
   3   17.3963
   4   24.903
   5   17.5067
   6   26.9255
   7   35.6229
   8   43.8382
   9   65.2512
  10   64.8718
  11   91.1847
  12   74.1247
  13  104.711
  14   52.9585
  15   67.5626
  16  381.696
  17  348.622
  18  325.596
  19  372.457
  20  388.924
  21  514.728
  22  534.132
  23  465.324
  24  720.687
  25  630.29
  26  866.58
  27  792.128
  28  753.084
  29  839.506
  30  768.633
  31  826.512
  32  613.096
  33  649.295
  34  817.802
  35  811.587
  36  843.841
  37  946.172
  38  882.498
  39  802.623
  40  309.717
  41  348.978
  42  419.84
  43  426.994
  44  420.841
  45  421.231
  46  392.568
  47  387.106
  48   83.8318
  49   84.1972
  50  102.343
  51   97.9264
  52   83.9052
  53   52.7449
  54   55.7399
  55  112.282
  56   19.5367
  57   22.4877
  58   41.6851
  59   15.7024
  60   19.5921
  61   15.477
  62   14.068
  63   50.742
