This file was gnenerated on 2021-02-06 15:24:16.453397 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   2753.64
   1   3725.49
   2   3684.7
   3   3590.12
   4   3656.72
   5   3750.23
   6   3945.51
   7   3300.24
   8   6734.76
   9  10163.2
  10  10928
  11  11342.9
  12  11250.5
  13  11165.5
  14  11293.7
  15   9596.29
  16   8908.02
  17  15300.5
  18  17380.1
  19  18444.7
  20  17405
  21  17175.7
  22  17267.5
  23  15195.7
  24  10964
  25  16843
  26  19298.2
  27  21171.3
  28  20045.5
  29  20823
  30  19840.4
  31  15960.6
  32  11315.5
  33  16829.6
  34  19637.5
  35  21363.3
  36  20694.2
  37  19134.2
  38  18623.8
  39  15486
  40  11673.3
  41  16832.8
  42  17542.1
  43  19002.8
  44  18949.5
  45  18126.2
  46  17906.2
  47  14004
  48  12062.8
  49  17358.6
  50  15306.4
  51  15493.1
  52  16323.3
  53  15292.2
  54  15114.3
  55  11792.1
  56  10839.4
  57  16154.7
  58  13773.9
  59  12360.3
  60  12395.9
  61  12509.6
  62  12161
  63   9300.55
