This file was gnenerated on 2021-02-06 14:18:50.580581 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0    442.28
   1    429.978
   2    395.737
   3    251.454
   4    165.312
   5    123.392
   6    117.502
   7     74.0578
   8   2590.95
   9   2115.21
  10   1238.71
  11    930.051
  12    570.331
  13    285.349
  14    236.719
  15    138.777
  16  27720.3
  17  22136.4
  18  13349.3
  19   5971.87
  20   2977.63
  21   1357.62
  22    627.312
  23    313.604
  24  55350.3
  25  61169.1
  26  59019.9
  27  47034.1
  28  33715
  29  19942.6
  30   8625.26
  31   2685.37
  32  19030
  33  28795.4
  34  36423.9
  35  40782.8
  36  39225.7
  37  32539.8
  38  20060.4
  39   7754.43
  40   1491.18
  41   1970.55
  42   2246.62
  43   2487.77
  44   2791
  45   4825.27
  46   5451.03
  47   2958.01
  48    292.412
  49    435.831
  50    449.214
  51    330.533
  52    212.1
  53    237.61
  54    131.146
  55    103.478
  56     98.4626
  57    107.024
  58    102.893
  59     59.4083
  60    101.163
  61     81.6947
  62     58.009
  63     51.9413
