This file was gnenerated on 2021-02-06 16:04:34.171165 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   3292.8
   1   4277.58
   2   3863.14
   3   4152.11
   4   4282.81
   5   4182.73
   6   3888.96
   7   2521.69
   8   7875.65
   9  11764.8
  10  12330.5
  11  12687.3
  12  12489.5
  13  11799.4
  14  12142.7
  15   9603.25
  16  11282
  17  17339.5
  18  18649.4
  19  18912.6
  20  18793
  21  19037.5
  22  19296.7
  23  15175
  24  13073.6
  25  19694.9
  26  21268.6
  27  22924.5
  28  22147.7
  29  21849.8
  30  21679.7
  31  17711.8
  32  11955.4
  33  19234.3
  34  21180.9
  35  23598.5
  36  22375
  37  21512.2
  38  20565.8
  39  17244.8
  40  12738.1
  41  19016.4
  42  19977.5
  43  20234.6
  44  20999.4
  45  19292.8
  46  19034.4
  47  15626.4
  48  13408.7
  49  18400.4
  50  17591.2
  51  17000.3
  52  17051.2
  53  17149.2
  54  16934.6
  55  13846
  56  10588.8
  57  16915.7
  58  14672.4
  59  13096.8
  60  13701.9
  61  14136.6
  62  13599.3
  63  10308
