This file was gnenerated on 2021-02-06 14:42:18.522982 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0    252.185
   1    382.72
   2    701.836
   3   1333.79
   4   3505.57
   5   5613.63
   6   5409.21
   7   2452.99
   8   1877
   9   4320.37
  10   8455.74
  11  12955.2
  12  15987.1
  13  13587.5
  14   8379.33
  15   3159.23
  16  10848.3
  17  16945
  18  20370.8
  19  20995.2
  20  19089.5
  21  15267
  22   8913.77
  23   3391.31
  24  19006
  25  23384
  26  23093.7
  27  22522.4
  28  20579.1
  29  16634.4
  30   9557.35
  31   3587.9
  32  20196.5
  33  23778.4
  34  25606
  35  22335.7
  36  19638.9
  37  14904.5
  38   9615.51
  39   3807.82
  40  20217
  41  23707.2
  42  23864.3
  43  22181.2
  44  19927.2
  45  15317.6
  46   8362.55
  47   2427.39
  48  19910
  49  22673.5
  50  22484.9
  51  20611
  52  14098.3
  53   7081.81
  54   1951.17
  55    421.177
  56  17526.9
  57  18330.5
  58  13337.9
  59   7424.91
  60   3003.6
  61   1078.6
  62    428.836
  63    225.795
