This file was gnenerated on 2021-02-06 14:53:29.689072 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0    151.695
   1    201.887
   2    189.593
   3    127.766
   4    171.532
   5    125.228
   6     87.4073
   7     48.5315
   8    952.493
   9   1446.25
  10   1488.68
  11   1642.21
  12   1880.16
  13   2614.98
  14   2700.69
  15   1603.47
  16   9469.96
  17  13554.2
  18  16167.8
  19  18089
  20  16823.1
  21  14194.7
  22   9379.4
  23   3467.4
  24  25511.3
  25  28591
  26  26929.5
  27  24134.7
  28  20718.3
  29  14419.1
  30   8981.37
  31   3334.74
  32  26635.1
  33  29867
  34  27904.5
  35  25084.2
  36  21343.8
  37  15259.5
  38   9531.03
  39   3456.75
  40  26795.3
  41  28868.9
  42  26603.1
  43  22568.9
  44  15602.2
  45   9155.54
  46   4107.31
  47   1172.58
  48  13682.2
  49  11284.4
  50   7217.86
  51   3943.66
  52   1541.53
  53    639.694
  54    349.525
  55    200.912
  56   1423.14
  57   1052.03
  58    770.949
  59    506.906
  60    324.033
  61    168.05
  62     97.7698
  63     71.7836
