This file was gnenerated on 2021-02-06 14:56:20.772655 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   9753.87
   1  11661.6
   2  12066.7
   3  13025.3
   4  12605.8
   5  12656.2
   6  15138.2
   7  12221.3
   8  12076.4
   9  14016.5
  10  15399.7
  11  16349.2
  12  16124.7
  13  14875.1
  14  15285.6
  15  12738.3
  16  13941.1
  17  17299.1
  18  18665.6
  19  18987.1
  20  17803.1
  21  17012.1
  22  15212.5
  23  11930.7
  24  14656.8
  25  18595.8
  26  18958.9
  27  21407.2
  28  20565.2
  29  19904.8
  30  17049.1
  31  11905
  32  16305.7
  33  19371.8
  34  20711
  35  21648.3
  36  21848.5
  37  21055.2
  38  18109.8
  39  10608.3
  40  13919
  41  16932.7
  42  17295.4
  43  18156
  44  18352.4
  45  17629.4
  46  15452
  47   8764.63
  48   9544.24
  49  10985.5
  50  11712.9
  51  12099.6
  52  12532.5
  53  11368.3
  54  10887.3
  55   6858.5
  56   3327.68
  57   3770.04
  58   3914.45
  59   4203.43
  60   4272.54
  61   3904.11
  62   3560.68
  63   2776.87
