This file was gnenerated on 2021-02-06 15:13:36.590765 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0    174.799
   1    256.714
   2    277.21
   3    368.616
   4    506.338
   5   1266.8
   6   6963.69
   7   9564.77
   8    449.93
   9    625.94
  10   1040.82
  11   2103.58
  12   5847.74
  13  22656.1
  14  38485.8
  15  19178.5
  16   1149.4
  17   2208.36
  18   4940.6
  19  12939.6
  20  41608
  21  66279.8
  22  45419.7
  23  11456.6
  24   3568.08
  25   8012.7
  26  20266
  27  50885.5
  28  76957.2
  29  56917.9
  30  19394.6
  31   4139.31
  32   9421.13
  33  24539.4
  34  52285.4
  35  71487.3
  36  54640.9
  37  20051.5
  38   6014.22
  39   1962.57
  40  23715.6
  41  49444.2
  42  59477.2
  43  42937
  44  18034.4
  45   6508.95
  46   2593.56
  47   1090.41
  48  39714.5
  49  48632.3
  50  30387
  51  13508.9
  52   6468.34
  53   2985.82
  54   1447.6
  55    699.549
  56  30389.2
  57  21921
  58  10336.3
  59   5033.9
  60   2672.74
  61   1599.59
  62    950.961
  63    545.511
