This file was gnenerated on 2021-02-06 15:35:13.132903 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0  11683.3
   1  14740.6
   2  15216.5
   3  14571.6
   4  15716.2
   5  16832.9
   6  15730.2
   7   6215.41
   8  15470.1
   9  19522.6
  10  19217.2
  11  18817.7
  12  19818
  13  19699
  14  20166.6
  15  10316.6
  16  18102.3
  17  22522.7
  18  22431.8
  19  23334.3
  20  22287.3
  21  22406.3
  22  22271.4
  23  13986.1
  24  18891.4
  25  23925
  26  26179.2
  27  26059.7
  28  26229.4
  29  25691.9
  30  23329.4
  31  15010.3
  32  18820.1
  33  24693.3
  34  26136
  35  27427.8
  36  26567.6
  37  25139.3
  38  21764.3
  39  14588.7
  40  13021.1
  41  20993.7
  42  21980.9
  43  23982.5
  44  23566.3
  45  22240
  46  19489.2
  47  12287.4
  48   5464.63
  49  14061.1
  50  14558.7
  51  14579.8
  52  15502
  53  14855.2
  54  13908.7
  55   9260.94
  56   1031.94
  57   4370.37
  58   4779.26
  59   4867.73
  60   4680.38
  61   4512.26
  62   4360.47
  63   3592.37
