This file was gnenerated on 2021-02-06 15:08:44.892694 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0  10992.2
   1  12996.1
   2  13497.8
   3  14345
   4  14336
   5  15346.2
   6  17391.1
   7  10004.4
   8  13653
   9  17742.9
  10  17403.8
  11  17848
  12  17010.4
  13  17183.6
  14  18311.1
  15  12638.9
  16  15079.3
  17  20673.3
  18  21049.3
  19  20411.5
  20  20482.9
  21  20449.2
  22  18554.5
  23  13239.5
  24  16771.1
  25  22233.6
  26  23491.9
  27  22909
  28  23192.7
  29  21332.8
  30  19520.5
  31  13742.9
  32  17884.4
  33  21956.4
  34  23622.8
  35  22781
  36  21758.3
  37  22572.9
  38  19352.3
  39  12720.9
  40  16240.4
  41  19812.7
  42  21593.8
  43  20607.5
  44  17986.8
  45  18742.3
  46  17929.6
  47  10380.9
  48   9943.22
  49  12643.5
  50  12687.7
  51  12885.3
  52  12334
  53  12045.6
  54  11992.4
  55   7425.49
  56   2876.25
  57   4283.35
  58   4278.53
  59   4512.09
  60   4426.78
  61   3738.55
  62   3794.5
  63   3178.13
