This file was gnenerated on 2021-02-06 15:09:58.611053 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   9967.48
   1  12606.9
   2  12535.3
   3  13302
   4  12711.4
   5  13485.4
   6  15200.7
   7  10573.4
   8  12294.4
   9  15331.8
  10  15881.8
  11  15400.4
  12  15318.2
  13  15473.4
  14  16729.2
  15  11570.9
  16  14525.2
  17  17834.6
  18  17056.6
  19  18012.7
  20  17889.2
  21  17193.7
  22  17373
  23  11466.7
  24  16224
  25  19968
  26  20281.7
  27  19159.3
  28  18783.6
  29  18917.5
  30  17007.2
  31  11681
  32  16175.7
  33  20055.7
  34  21176.8
  35  19686.6
  36  19970
  37  20403.7
  38  16273.1
  39  11023.1
  40  13965.3
  41  18103.8
  42  18369.9
  43  17555.8
  44  17633.9
  45  17703.3
  46  15194.1
  47   9631.72
  48   9959.2
  49  11110.9
  50  11717.9
  51  11795.9
  52  10785.5
  53  10531.3
  54  10149.5
  55   6628.76
  56   3251.55
  57   4069.61
  58   3753.93
  59   3513.56
  60   3510.27
  61   3479.08
  62   3707.14
  63   2810.6
