This file was gnenerated on 2021-02-06 14:20:20.478726 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0   5502.97
   1   3653.91
   2   1970.81
   3   1056.15
   4    599.315
   5    389.354
   6    298.768
   7    196.517
   8  28239.3
   9  21378.6
  10  10862.2
  11   4522.4
  12   2075.33
  13   1152.63
  14    664.837
  15    273.665
  16  41873.4
  17  48460
  18  42664.2
  19  27327.1
  20  12495.8
  21   3524.07
  22   1168.72
  23    481.431
  24  33168.9
  25  45728.6
  26  50266.1
  27  47439.6
  28  38947.1
  29  23543.3
  30   9098.24
  31   1533.05
  32   8825.35
  33  20554.7
  34  31898.6
  35  40301.2
  36  38639.3
  37  31053.4
  38  19229.3
  39   7009.87
  40   1312.2
  41   2364.93
  42   4953.44
  43  10765.8
  44  19432.7
  45  22837.7
  46  17960.4
  47   6967.81
  48    225.181
  49    363.027
  50    588.631
  51    723.637
  52   1111.68
  53   2066.48
  54   5169.04
  55   3849.35
  56    102.022
  57     99.9607
  58    105.015
  59    132.484
  60    145.935
  61    162.472
  62    118.945
  63    100.04
