This file was gnenerated on 2021-02-06 16:16:16.599978 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0  12144.5
   1  15568.8
   2  15577
   3  15415.6
   4  15155.1
   5  16289.9
   6  15709.5
   7   6798.75
   8  15150.2
   9  19916.7
  10  20596.4
  11  19475.8
  12  19139.9
  13  19315.8
  14  19468.8
  15  11071.9
  16  16192.9
  17  21178.8
  18  22615
  19  23251.1
  20  23040.6
  21  21303.4
  22  21638
  23  13438.2
  24  18023.9
  25  23009.3
  26  24891.1
  27  24377.7
  28  24557.6
  29  24750.2
  30  22186.7
  31  14306.2
  32  17330.5
  33  23582.5
  34  25762.1
  35  25567.5
  36  25834.7
  37  26169.7
  38  22284.6
  39  14220.1
  40  13052.9
  41  21195.3
  42  22257.1
  43  22475.3
  44  22795.2
  45  22179
  46  19526.2
  47  12723.3
  48   5360.51
  49  12198.2
  50  13412.3
  51  14453.5
  52  14519.1
  53  15023.4
  54  13626.7
  55   9314.63
  56    876.5
  57   3744.11
  58   4575.6
  59   4966.38
  60   4825.14
  61   4719.29
  62   5044.2
  63   3634.58
