This file was gnenerated on 2021-02-06 14:53:52.572933 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0  13062.9
   1  15486.9
   2  15205.7
   3  15976.8
   4  15480.8
   5  16905.8
   6  16578.7
   7   6833.16
   8  16016.2
   9  19074.7
  10  19436.4
  11  19251.9
  12  18987.5
  13  19165.9
  14  19746.9
  15  10541.5
  16  16858.8
  17  22050.5
  18  23582
  19  22954.6
  20  21592.6
  21  20725.2
  22  21579.9
  23  13430.6
  24  19127.6
  25  25042.6
  26  25686.2
  27  25726.4
  28  24498.8
  29  24450.6
  30  21525.6
  31  13464.4
  32  18729.5
  33  23659.2
  34  26106.3
  35  26015.4
  36  25901.3
  37  25499.8
  38  22869.2
  39  13568.9
  40  13610.2
  41  20925.1
  42  22830.6
  43  23119.5
  44  22075.1
  45  22956.3
  46  20108.6
  47  12548.1
  48   5992.77
  49  12737.5
  50  14168.6
  51  14742.1
  52  14453
  53  14441.3
  54  13295.4
  55   9363.71
  56   1038.9
  57   4232.62
  58   4930.73
  59   5048.4
  60   4821.88
  61   4370.74
  62   4442.94
  63   3733.34
